Timestamp,EventID,User,ClientIP,Status
2025-01-07 20:16:17,4625,Administrator,192.168.1.140,Failed
2025-01-07 13:08:17,4624,JaneSmith,192.168.1.106,Success
2025-01-07 08:13:17,4624,GuestUser,192.168.1.35,Success
2025-01-07 09:53:17,4624,GuestUser,192.168.1.61,Success
2025-01-07 16:36:17,4625,Administrator,192.168.1.255,Failed
2025-01-07 12:47:17,4624,GuestUser,192.168.1.62,Success
2025-01-07 19:32:17,4624,GuestUser,192.168.1.57,Success
2025-01-07 01:15:17,4624,GuestUser,192.168.1.167,Success
2025-01-07 03:58:17,4624,Administrator,192.168.1.233,Success
2025-01-07 03:23:17,4625,Administrator,192.168.1.9,Failed
2025-01-07 02:46:17,4624,JaneSmith,192.168.1.174,Success
2025-01-07 12:19:17,4624,JohnDoe,192.168.1.2,Success
2025-01-07 09:35:17,4625,JaneSmith,192.168.1.207,Failed
2025-01-07 16:29:17,4625,JaneSmith,192.168.1.114,Failed
2025-01-07 07:36:17,4625,JohnDoe,192.168.1.195,Failed
2025-01-07 12:27:17,4625,JohnDoe,192.168.1.160,Failed
2025-01-07 03:46:17,4624,GuestUser,192.168.1.76,Success
2025-01-07 01:24:17,4625,Administrator,192.168.1.238,Failed
2025-01-07 03:20:17,4625,JohnDoe,192.168.1.208,Failed
2025-01-07 22:06:17,4624,JaneSmith,192.168.1.24,Success
2025-01-07 13:14:17,4624,JohnDoe,192.168.1.204,Success
2025-01-07 13:36:17,4625,GuestUser,192.168.1.222,Failed
2025-01-07 22:27:17,4625,JaneSmith,192.168.1.148,Failed
2025-01-07 09:57:17,4624,JaneSmith,192.168.1.10,Success
2025-01-07 22:52:17,4624,JohnDoe,192.168.1.237,Success
2025-01-07 21:56:17,4624,Administrator,192.168.1.87,Success
2025-01-07 02:34:17,4625,Administrator,192.168.1.60,Failed
2025-01-07 01:25:17,4625,JaneSmith,192.168.1.211,Failed
2025-01-07 08:56:17,4624,JaneSmith,192.168.1.245,Success
2025-01-07 02:22:17,4624,GuestUser,192.168.1.91,Success
2025-01-07 20:02:17,4625,JaneSmith,192.168.1.106,Failed
2025-01-07 10:44:17,4625,GuestUser,192.168.1.20,Failed
2025-01-07 06:33:17,4625,JaneSmith,192.168.1.228,Failed
2025-01-07 11:41:17,4624,Administrator,192.168.1.165,Success
2025-01-07 13:47:17,4624,GuestUser,192.168.1.9,Success
2025-01-07 23:13:17,4625,Administrator,192.168.1.175,Failed
2025-01-07 02:37:17,4625,JaneSmith,192.168.1.126,Failed
2025-01-07 07:50:17,4625,JaneSmith,192.168.1.93,Failed
2025-01-07 22:03:17,4625,JaneSmith,192.168.1.208,Failed
2025-01-07 09:37:17,4624,JaneSmith,192.168.1.203,Success
2025-01-07 21:21:17,4624,JohnDoe,192.168.1.132,Success
2025-01-07 16:46:17,4624,JaneSmith,192.168.1.169,Success
2025-01-07 23:20:17,4625,Administrator,192.168.1.165,Failed
2025-01-07 04:00:17,4625,Administrator,192.168.1.37,Failed
2025-01-07 19:25:17,4625,JaneSmith,192.168.1.189,Failed
2025-01-07 02:42:17,4624,JohnDoe,192.168.1.31,Success
2025-01-07 16:00:17,4625,GuestUser,192.168.1.185,Failed
2025-01-07 03:32:17,4625,JohnDoe,192.168.1.244,Failed
2025-01-07 12:32:17,4625,JaneSmith,192.168.1.232,Failed
2025-01-07 02:56:17,4625,Administrator,192.168.1.247,Failed
2025-01-07 01:54:17,4625,GuestUser,192.168.1.232,Failed
2025-01-07 23:03:17,4624,JaneSmith,192.168.1.227,Success
2025-01-07 12:01:17,4625,GuestUser,192.168.1.154,Failed
2025-01-07 07:50:17,4625,GuestUser,192.168.1.161,Failed
2025-01-07 15:03:17,4624,JaneSmith,192.168.1.190,Success
2025-01-07 22:58:17,4624,JaneSmith,192.168.1.29,Success
2025-01-07 10:34:17,4624,JohnDoe,192.168.1.219,Success
2025-01-07 05:57:17,4625,Administrator,192.168.1.169,Failed
2025-01-07 08:59:17,4624,GuestUser,192.168.1.137,Success
2025-01-07 06:42:17,4624,GuestUser,192.168.1.150,Success
2025-01-07 20:00:17,4624,JohnDoe,192.168.1.146,Success
2025-01-07 00:11:17,4625,JaneSmith,192.168.1.246,Failed
2025-01-07 11:40:17,4625,JohnDoe,192.168.1.18,Failed
2025-01-07 17:25:17,4625,JaneSmith,192.168.1.252,Failed
2025-01-07 01:04:17,4624,JaneSmith,192.168.1.232,Success
2025-01-07 03:11:17,4625,JohnDoe,192.168.1.47,Failed
2025-01-07 00:29:17,4624,JaneSmith,192.168.1.96,Success
2025-01-07 02:34:17,4624,GuestUser,192.168.1.114,Success
2025-01-07 00:38:17,4625,Administrator,192.168.1.9,Failed
2025-01-07 17:52:17,4624,Administrator,192.168.1.15,Success
2025-01-07 00:19:17,4625,JaneSmith,192.168.1.71,Failed
2025-01-07 16:04:17,4625,Administrator,192.168.1.191,Failed
2025-01-07 09:46:17,4624,JaneSmith,192.168.1.164,Success
2025-01-07 20:10:17,4624,JohnDoe,192.168.1.56,Success
2025-01-07 14:36:17,4625,JohnDoe,192.168.1.22,Failed
2025-01-07 02:21:17,4625,JaneSmith,192.168.1.170,Failed
2025-01-07 10:52:17,4624,Administrator,192.168.1.114,Success
2025-01-07 08:16:17,4624,JaneSmith,192.168.1.200,Success
2025-01-07 04:17:17,4624,Administrator,192.168.1.91,Success
2025-01-07 01:55:17,4624,Administrator,192.168.1.209,Success
2025-01-07 06:58:17,4625,JaneSmith,192.168.1.220,Failed
2025-01-07 00:02:17,4625,JohnDoe,192.168.1.228,Failed
2025-01-07 20:29:17,4624,JaneSmith,192.168.1.249,Success
2025-01-07 23:12:17,4624,GuestUser,192.168.1.31,Success
2025-01-07 20:18:17,4624,JaneSmith,192.168.1.68,Success
2025-01-07 16:58:17,4625,JaneSmith,192.168.1.102,Failed
2025-01-07 22:52:17,4624,GuestUser,192.168.1.203,Success
